real_A1, imag_A1, tlast
5c77c1, 0da238, 0
3b3863, e7d949, 0
55c40d, 43955c, 0
db747e, 8f25ea, 0
e4b4ea, 0c1f2d, 0
1aeff1, 9e7103, 0
e2462a, dfab5e, 0
fea811, da038a, 0
0fa20f, ffe690, 0
a85dc1, 9fc81d, 0
a79935, 19984c, 0
0c8416, 7c1257, 0
316741, 6634d2, 0
74fd31, 968307, 0
04320d, fa1fef, 0
66ebdf, 694577, 0
c8d85b, 89f012, 0
323764, 833b5a, 0
6d084b, 3401a7, 0
22579b, a50d1a, 0
c3557e, 0ca2ae, 0
124e08, 827440, 0
37e374, 6622ca, 0
e3c49d, 5becfd, 0
59bd14, a272b8, 0
1cee97, c9a1a9, 0
582bf9, 6794f1, 0
315bc3, 2b718d, 0
91f7c6, 1b4573, 0
f31cd9, f16376, 0
f1a3a6, b640e8, 0
526454, abbb51, 0
6eaed9, db7ecd, 0
1802e5, 837dc6, 0
d81be5, 452ab6, 0
44671a, 075452, 0
790efd, ba2417, 0
96a103, 2d844a, 0
cdf136, bff820, 0
55426c, c9b5ce, 0
dd0e21, 2b5058, 0
3d96e8, 46442a, 0
51e999, f5c875, 0
16ae9b, c4693d, 0
e4539b, a19598, 0
e22351, b05823, 0
4fa91d, 97f963, 0
3048ae, 90f7d1, 0
7b216c, fd4bb9, 0
619a33, 1af2a4, 0
916635, 9863eb, 0
3264ae, 3a1d33, 0
179d08, f80d49, 0
364921, 27c787, 0
36b860, 975bc9, 0
f50f32, ce171e, 0
5237e9, 8cc33e, 0
ac3f37, a55a34, 0
4de3bb, a239b9, 0
6f2e72, 54d20d, 0
02c0fb, 976f67, 0
2ccd51, 176cdd, 0
038377, 11e87d, 0
2625d1, 14ba22, 0
674512, 5c70f8, 1
8aa9b1, e8dc51, 0
d22776, 0dc7b5, 0
706ee9, 1c737d, 0
3858f0, 0e6ffe, 0
030f1b, b64e5e, 0
1a335d, 8f30a1, 0
9b2e53, 63c738, 0
ebeb86, a01a43, 0
0443ba, c8b136, 0
541b85, 864f61, 0
e85b71, b769e5, 0
f148c0, 004dc5, 0
0cbb52, eb3264, 0
e1f1b9, b2825d, 0
9f0c34, 42b1bb, 0
527e71, 78c9dd, 0
699126, 1c1c18, 0
612557, b6020f, 1
952f23, 98423a, 0
acdf57, b87321, 0
cd3b81, 179fae, 0
0b356d, 137b78, 0
31ae73, 76cecc, 0
8c10a1, c7c952, 0
0e6974, cf208d, 0
4d6c4b, 8c9ec3, 0
0f2873, 868dec, 0
568aea, a7dcf8, 0
ab780e, 330030, 0
ac6202, 8d565c, 0
2a1cd8, 8309d1, 0
3e07a8, 4a8661, 0
55986b, 303ffa, 0
4f11e6, 9985a8, 0
d95cc8, a6cebb, 0
06660e, 930544, 0
ff104b, df2904, 0
47733e, ab3cd3, 0
cf0801, e419a0, 0
89200c, 61fb25, 0
93038c, e94e07, 0
ff718f, 5351d7, 0
596a79, 1de3a9, 0
44d026, 7b4cce, 0
f160b2, fd0049, 0
08156c, 9c8214, 0
010779, 380ac0, 0
a7f04b, f6475f, 0
69a208, f27762, 0
39ed2c, 95494b, 0
9b45b1, 24e663, 0
a1b8e1, 1f8056, 0
e78326, 261566, 0
da9bcb, d52888, 0
e92b47, 1de929, 0
d39a90, 543809, 0
449027, cff396, 0
5fa6dd, 0f10e8, 0
85efc9, 589254, 0
9ce1fe, f21cdf, 0
2fc795, 26b0cd, 0
2c2548, d8d413, 0
267e37, 0af1d5, 0
8e56f4, f1157a, 0
ffc3c0, 492093, 0
036170, 163a8b, 0
af6f3b, 10fadb, 0
618954, ed58db, 0
b22e14, cac46b, 0
19da9a, f3b7c5, 0
328858, cc60e0, 0
d44212, ad9686, 0
2856e1, 73e5b7, 0
38c26b, 3658d7, 0
b96145, 23c04e, 0
a4c727, 469a11, 1
d777af, 4372df, 0
225d89, 33c8dd, 0
2400a1, 657d57, 0
352061, 701892, 0
756890, 1228b5, 0
562635, 5d706c, 0
8a5ec6, 935bb3, 0
5be891, 73dbe7, 0
17ed78, b74c94, 0
061cd1, 068256, 0
89e18c, a6ddb8, 0
dff1c0, b78c96, 0
d80598, 1f7179, 0
0b2c0a, fec51c, 0
3fad37, 5ba4af, 0
e98f95, 9d51ca, 0
3d9b09, 6bbc23, 0
1da31d, 75d105, 0
a1f50c, a98418, 0
d607ea, cc5ecc, 0
eb7864, e87e99, 1
3c9a1e, c57782, 0
e771bb, 4e3357, 0
7981b5, 7ea5e4, 0
fe3113, a4fa61, 0
6c5268, 5d9203, 0
7db33b, fc8834, 0
c885a1, 8b162b, 0
bae3a3, 9daff8, 0
401277, 4360ec, 0
b54e08, e29940, 0
7e2b7d, cce304, 0
830487, e64afe, 0
72c2fb, ac1b34, 0
ac9214, 7f9f7b, 0
0d0c55, 9ba867, 0
9c4231, 38f0aa, 0
54964e, dad009, 0
4a59a7, acf494, 0
299f0e, dacebc, 0
9ecf27, 5caa1e, 0
7aeef0, da0303, 0
76ec06, 758c7b, 0
f12994, f7a7e6, 0
c0f220, 9d9529, 0
fcf300, 0fe1ac, 0
a020c6, feb95b, 0
26e6c8, bb92b4, 0
81e5bf, f780fc, 0
4f6b0f, f0a576, 0
5c8bf9, a4d18e, 0
67f6e3, 834584, 0
72087a, 3aacf7, 0
8d6fb7, 4450fd, 0
5ba56d, a57314, 0
019139, e9049c, 0
14e66f, 6d7f68, 0
103a99, 913a4e, 0
b7de25, e77839, 0
f522cb, 0e1339, 0
d5395d, cb91e4, 0
a5f5b4, 1e2d93, 0
59424d, 1b8b57, 0
d80937, 5f8f95, 0
ba6494, 94265c, 0
e084cc, c53047, 0
163b8a, 8a05b4, 0
e298be, 129e7e, 0
61b65c, c6dc98, 0
415132, 16804a, 0
0d305b, bcbb84, 0
648e15, a3bb46, 0
b1b7b8, 888015, 0
27cf39, 5dc2fe, 0
cdedf7, ec3fe8, 0
d6378b, 1afa1e, 0
21fa3b, 9cbcb4, 0
f5b3af, d3f564, 0
291406, c05918, 0
780768, 63a7a5, 0
e1e003, be4bf1, 0
5f9f9d, d96364, 0
3c4804, eb5946, 0
9f019d, 0d59dc, 0
298e75, 543571, 0
1e35d2, 79f335, 0
c8c41e, e3197b, 0
bb2a63, 6074e7, 0
8fab4e, b63c7b, 0
f052c2, 62e2af, 0
3e0874, ddda07, 0
830c5e, c43370, 0
1dd518, 77b7d2, 0
3f6a1c, 043f4b, 0
a6e84f, 1faeca, 0
3b3e28, bf5d36, 0
0ae939, 83c5bf, 1
2b18ad, ef5446, 0
034b7f, 2514c6, 0
8e346a, 29c1fa, 0
0900d8, f236af, 0
7d7d03, 597dd8, 0
5fab47, fbf278, 0
9a1a88, 6a59ae, 0
73e8a5, 3369d3, 0
d6397e, 2e197a, 0
595587, 0b6ee8, 0
81418d, f324c5, 0
7d347b, 6dcc03, 0
078a6a, 7a54bc, 0
4794a4, 687929, 0
1dbbac, 15f45d, 0
468a27, 64d813, 1
e7221b, aaa9d5, 0
ab62a4, 3705b9, 0
1f8ce3, d38114, 0
67c174, 966b13, 0
eac831, cec84a, 0
772a2b, 930eaa, 0
e22555, fc18c7, 0
6d5958, 6ddaec, 0
650eaa, 03f5e9, 0
3c8eec, 380d8d, 0
0c08e0, b979cd, 0
5e16d3, 6231cb, 0
6fba95, a4632b, 0
0c6f7e, c9e287, 0
6e28d6, e3ec47, 0
8d07bb, 4caff1, 0
64eede, 61bf27, 0
bd7097, 37da10, 0
c3887a, 312836, 0
0009d4, e8e587, 0
991368, 7c1c87, 0
eb66c8, 77b370, 0
f77733, b76648, 0
4b1e2a, fcc636, 0
551942, 5c5469, 0
506758, ebdb40, 0
70bba1, aa3bd0, 0
c3333a, 69a030, 0
195970, 21fd01, 0
66848c, fdc9f9, 0
f7d69b, f25c38, 0
b0d181, d13abc, 0
e037d6, 022616, 0
f9b0b6, c5df90, 0
40197a, bbd2d6, 0
28fc0a, 86d229, 0
d05514, e38320, 0
95bf0a, 1b5e21, 0
1df966, e15278, 0
3b1f81, 994891, 0
72eb5c, df0adc, 0
16c743, 3957c2, 0
ea90b6, 753137, 0
d3abf2, d4047c, 0
b7e040, 6610f9, 0
284434, 6b73eb, 0
b3af92, 0beeaa, 0
8cfba0, 5b385e, 0
a8e730, dc4f80, 0
02ef03, ffbea6, 0
cc76f3, a1e1cf, 0
42396a, eda817, 0
c7af28, 88d61f, 0
31a82b, a821bd, 0
e4ad11, 116f34, 0
b72fd7, 033f07, 0
6ec8b0, 1a8b7e, 0
6f629f, 9b06b7, 0
d7e681, 5d30cb, 0
b97863, af541f, 0
12042f, f6be94, 0
183e72, fa1e3d, 0
4f74b3, 820c66, 0
3a1ec2, e2c83f, 0
d72388, 9f9a51, 0
a9a90d, 80ad86, 0
ad52d5, 1d6613, 0
331886, 212fac, 0
0d203a, 1947f4, 0
23af56, 11eae2, 0
55ed1b, 22a26f, 0
f212be, e3d088, 0
639285, fe2453, 0
48d289, a3a984, 0
2962c8, 18679c, 0
1b7942, 77cffd, 0
2718d5, a34ecf, 0
289f63, 6d4d8a, 0
b0976f, b5b78f, 0
5f7280, 68e6f2, 0
18e66a, 111a83, 0
06a87c, 2e4ea2, 0
38a3c9, 38927d, 0
be46ba, 4fd35b, 0
798a69, ac6bca, 0
35c53a, 5a3c81, 0
cdc09d, 24a7f0, 0
575019, f25c46, 0
812411, 0f490c, 0
8cea55, 4ca1e7, 0
0bdf02, d59131, 0
d5c6a6, 5fe55b, 0
d18c61, 274463, 0
383756, 964e7f, 0
28745e, 05d805, 0
ec6b05, 950332, 1
dbce98, 60f8bc, 0
b44929, cdf8b9, 0
b68255, 6bb183, 0
0823fa, d138dc, 0
7594a1, af561d, 0
b8ab49, 5d6a1a, 0
18a4e3, e470d6, 0
a15dec, 9150b6, 0
e4b97d, a4d174, 0
bb2127, 2308d1, 0
01df5c, f245a9, 0
2f80ca, ea1b46, 0
d904c2, 5f3313, 0
242442, b6011b, 0
29e496, 676231, 0
de99a9, 3afded, 0
f1ea58, 2091ae, 0
e1de43, a569f4, 0
fdf066, c7dd5c, 0
60c961, f88fc3, 0
3ee5f3, 1ddb3d, 0
47140f, dbfbc4, 0
112812, 127f76, 0
0e83f6, 27fea7, 0
94c965, 4bc7c9, 0
62fe9b, e7f3d9, 0
01ccf9, ff14d4, 0
891b58, eecae5, 0
4c0477, 9f52bb, 0
0f0443, aa6d6a, 0
6dd709, fc5f4b, 0
1e6867, c832ef, 0
0e78c4, 7d94db, 0
f62be0, d51136, 0
c3f47b, 26316c, 0
43b722, f6124e, 0
9faf9a, 4f6f5b, 0
b0a497, 520158, 0
bd78aa, dd9e95, 0
30d0c9, ccb349, 0
e12642, 1e8147, 0
d0eab7, 5a49c3, 0
5563c1, 3d96e0, 0
9842d3, 44db6c, 0
18a96a, 47d9fb, 0
caba81, 27eeb1, 0
1d5f95, 850d81, 0
2d2014, 59108f, 0
bb0cba, 018d34, 0
32222e, 16b0be, 0
70dff3, cd178b, 0
046934, f826e5, 0
5bb45a, 462c7b, 0
49511c, ea124f, 0
e6730a, b2d317, 0
033556, 8a66a1, 0
1e0928, 63b88a, 0
aaa012, bf6fa0, 0
662835, d3eb32, 0
8e373c, 7fb93e, 0
895223, 5ec7ed, 0
a3be22, a883cb, 0
b66109, d60ad2, 0
e3b971, 2a7bb0, 0
af128e, 5caaab, 0
04ad67, 40ccbe, 0
267a80, b342ef, 0
b0a7ab, 55618f, 0
d4d77e, 719760, 0
637b81, a44ffe, 0
33bfcd, e681ed, 0
356e21, 3cf7f3, 1
eb6694, f11b1d, 0
b9d9af, a5c8c3, 0
1f2a11, 5c2bab, 0
9d3235, 26bdb4, 0
96d43e, f2aa35, 0
e76fd8, 641458, 0
0fd4c6, 1bbb45, 0
1a043e, f9cd43, 0
1c61c2, f0e22f, 0
ce9ced, 8ce0c0, 0
064ab9, 9c721d, 0
d989ba, 7f9450, 0
0a0799, a00e55, 0
40c734, 016429, 0
6e6c9a, d91a16, 0
303d56, 75e8fc, 0
b288de, 307ef7, 1
e5a6a4, fc6b6e, 0
5ec49b, 774519, 0
19f278, 9910c7, 0
456bb8, 11a781, 0
c154ee, 1fcdde, 0
0c24d3, 535e27, 1
5f8ba8, a0ecbf, 0
addabb, 75b02e, 0
bd8573, 9ed3d9, 0
1b14ff, 11278a, 0
ee04a4, 5167ad, 0
65402a, cb07da, 0
eaf5d5, 9b32db, 0
be67ad, 437547, 0
1be1cf, c67cb3, 0
06a3d1, 9e5b80, 0
8d69bd, 89f4aa, 0
de56e8, b473ce, 0
dc8872, 47cc01, 0
a18798, 46ec70, 0
58276d, de25d1, 0
3e4b9f, 54db08, 0
133836, e14dc8, 0
4332f1, 2496ad, 0
c5d478, 4c0d2c, 0
35ef49, bc1bc5, 0
5348f3, 937a0a, 0
efafd2, 7ddd43, 0
88e8f1, 06cd65, 0
839d79, d1c2f9, 0
6a3e72, 857b5d, 0
dcc3b7, 6813d4, 0
781ff0, a92669, 0
5be423, c6915b, 0
c644b9, d26d40, 0
9cd1ee, 7b8ff9, 0
5d633e, 8a6c33, 0
e68f65, 730fbc, 0
12d9bb, 6bb5a8, 0
3e0056, c4af1a, 0
5bcd7a, bd3ba4, 0
aa56dc, c632c1, 0
b5bee2, f5cdff, 0
dbd33c, 1bd851, 0
6b8d6c, acefd4, 0
3e1f1c, 880f83, 0
6b7653, 4b8b84, 0
2531d9, ca1d48, 0
ded1b0, c27386, 0
c37aca, 805bd7, 0
49053d, 16879d, 0
2a1017, 853ede, 0
356521, 17049f, 0
7e2388, d6ec5b, 0
99e4d7, c4da03, 0
bd49df, 6149fb, 0
19df1d, 87e4b2, 0
fd35cb, f3d2ef, 0
37b126, 36c49c, 0
a6dee8, e319be, 0
b8f720, 1d2c4a, 0
08b784, 7ee16d, 0
705a51, 5f9e98, 0
44bcc8, 37fb76, 0
113678, 4e7fc4, 0
c86ff8, 0987f1, 0
143ebc, 84d9d5, 0
5130f0, 89e875, 0
3d06c8, be3f8f, 0
27e8e5, 07511a, 0
5a0514, e862d8, 0
f07dc3, 475103, 0
3c5cc7, 936b2f, 0
d7017b, a0294e, 0
52d75f, 8d5f5b, 0
6bbcb8, 6fbb1f, 0
e904d4, 392093, 0
3a6047, fbc67d, 0
95d6ed, 4487a1, 0
7891e3, 5ce29f, 0
e7a957, c736a4, 0
bf28a8, 544bb5, 0
32d926, 82847d, 0
acf9fe, 8aec9f, 0
5e0e41, 6cf2ae, 0
b8fcc8, 69dbad, 0
25afbe, ef9968, 0
44822c, 3bc292, 0
a40361, 3bbccf, 0
6f1558, 631bee, 0
87751d, 386cb5, 0
2f1e7a, befbef, 0
9c7735, 6e8e12, 0
8f7644, 967d55, 0
87c94c, 253a84, 0
514ff8, 499036, 0
28c32d, 2f21c3, 0
e60779, 19f3fd, 0
c02798, 18cdaa, 1
675f41, 174c87, 0
e8aca6, dd09dd, 0
aa1daf, 700e2a, 0
b57be7, ee1f3f, 1
431b3a, 4efc93, 0
22c4fb, a99e09, 0
6d7e50, 2429d3, 0
8016c5, 1d8d76, 0
a9b199, 4aa60c, 1
a93483, 98c425, 0
5ce925, 04e26c, 0
58d06d, 5d16c3, 0
8548e3, a8e3de, 0
135f96, 788765, 0
c19d9d, 1d66d1, 0
1608a9, 4e1def, 0
6c50bf, bcaac6, 0
36878c, c6cf99, 0
62cc38, 1faeca, 0
c48669, 2775dc, 0
ea6992, f8831a, 0
aa46f2, bc0266, 0
232cc2, 3d61b3, 0
675529, a16124, 0
086a19, c5a1e1, 0
4aed21, a3951c, 0
a9c786, 969400, 0
f669d4, 265c83, 0
935a0f, 9b2008, 0
f2897f, fd01cb, 0
075613, e05fa9, 0
fda61d, 4015e1, 0
1d671d, 7b0b4d, 0
c781f3, 5c3350, 0
79e74c, 71c994, 0
47125f, b1a2bc, 0
b27bff, ccc5c3, 0
9307a8, c55339, 0
a86da6, 979912, 0
3db793, 406cac, 0
1b42e5, 4f0403, 0
9b0dcb, b0f886, 0
d299c2, a9fb12, 0
cf9259, 87c869, 0
a542b2, f873c1, 0
164bfe, 94f01e, 0
d66695, d070ca, 0
2a36b2, 5419e2, 0
64d8ba, f20e71, 0
b83c7a, 009b39, 0
1316d7, 4f9e43, 0
08fc79, aa4f23, 0
309743, 4fe4b0, 0
880a2c, 3bb4ef, 0
084abb, c84987, 0
ed87b4, c3a747, 0
62e3cb, 9149d8, 0
268b82, 2110aa, 0
e44ad6, 02a33c, 0
479fb7, 8cec6b, 0
5e4cab, 4639bd, 0
4529e5, b52018, 0
d8c6fd, 73119c, 0
42b1ec, 9f3896, 0
e9939e, 871e38, 0
8edd13, 88cc2d, 0
b7e378, 6f3d00, 0
83d31b, 83d66a, 0
f3fc9a, 385eba, 0
91bb11, 937b0c, 0
6d167c, abc9e9, 0
509179, 031008, 0
01ccc5, 1c7851, 0
a9cf58, 59f62d, 0
b2d6a2, 407104, 0
0d303a, ef274b, 0
7e8cc4, c4e3a6, 0
59a6ec, f07120, 0
0bdf8d, 03df7e, 1
650a84, bbecac, 0
89b341, 8baec2, 0
73e757, c33640, 0
f132ce, 24c28f, 0
24b587, 42c196, 0
992539, 61c22d, 0
fd6329, 18c0eb, 0
3a3c34, f3c99f, 0
8bc3a8, f2a4c3, 0
f5862b, 685bc3, 0
fa9f1c, b8b4a6, 0
181789, c730c8, 0
5fb0d6, 557b4f, 0
81da46, 56ffee, 0
23ceca, 5b467e, 0
3bd8f2, bfc7b8, 0
c2ee4c, 55472a, 0
73f9f9, 630bf9, 0
06c837, 6ba8d7, 1
283cf1, a5a353, 0
9a1514, b2cf98, 0
43838d, b32b74, 0
d01a8b, 672f1e, 0
f3381a, e52dd5, 0
90f991, e2488e, 0
deb51e, 49790c, 0
193217, 461f70, 0
59deee, c361b4, 0
e110fa, eb4195, 0
11dde0, e4b4c2, 0
926e64, 8dd54b, 0
d9bc43, 7f21d1, 0
c8a256, 6419df, 0
492efb, 9e509d, 0
89b49f, fad268, 0
2f1ced, 6cbfaa, 0
62c847, 5084e3, 0
7a8a83, e6444e, 0
29d0af, 5c9ed1, 0
f79834, f12e27, 0
8c161f, c15068, 0
9d4d33, 108b29, 0
1720ee, 142600, 0
73b085, edae55, 0
6e78c4, 42c00d, 1
09dfb2, b43264, 0
a49464, 2b8eb5, 0
e38e9b, aa5fbc, 0
68032d, ce4212, 0
8c4d81, 2da5a9, 0
9677a1, fd55e9, 0
0f3a87, 37bf52, 0
6a8188, f99831, 0
7e3a67, 4d44d7, 0
362913, 1d73e6, 0
8d33a7, 69d712, 0
61152d, 5323d3, 0
61e4ab, 1c0365, 0
1f8e56, d35115, 0
b2edf5, d3ba5c, 0
7f7ca9, 822be7, 0
fba23e, 9baeb3, 0
061a9b, eda262, 0
a6eab8, e4dad6, 0
5d0ecb, 358732, 0
b286ca, 2e041c, 0
70d984, 485273, 0
cc548a, b754cd, 0
9dbe58, 0b40ee, 0
a36bef, 59112a, 0
c61841, f87442, 0
5e0e91, ee936b, 0
8cf9a8, 867daa, 0
94b673, 8ac4b0, 0
fd8b92, 005e1f, 0
0b4b2d, 544461, 0
656046, d43754, 0
56428b, 15cfcc, 0
4f865e, 5625fc, 0
78b6cf, 1b0ac7, 0
f7b493, 8aa49f, 0
8f7a79, 717efe, 0
3c77d8, 35a27e, 0
826a46, 516445, 0
62e474, 8f7474, 0
60af29, c719de, 0
24e948, 470ad6, 0
795501, f54475, 0
93e08e, dd4637, 0
ed3582, 92058d, 0
6a2e6e, e60162, 0
538cb8, 729dd4, 0
4a7dde, b556ec, 0
bd1e44, 479f45, 0
2b3d6d, b18f03, 0
c87060, 7a66f7, 0
1c4183, 6d09b1, 0
a6ee53, d3baa4, 0
5eb865, 2cd479, 0
68bccd, 313409, 0
038ca1, 8e6e78, 0
846431, 41f96f, 0
1d0c33, e5db6a, 0
3e85be, f51633, 0
4831e8, 85a591, 0
2b04d3, 2aee70, 0
8839f5, df1014, 0
e0a035, f1973e, 0
c5ce9b, a63982, 0
f5e893, 54aae8, 0
59d706, 019473, 1
cb5c78, 649c85, 0
02b46a, 097f0b, 0
141fac, 1a9fd1, 0
c0b1f9, 5f0e8f, 0
262b9a, 67f7be, 0
b03812, cff5ad, 0
18c288, da4266, 0
378a6c, 2b5a9d, 0
1717a4, d95031, 0
464361, 640073, 0
41b977, 245645, 0
d7624a, 15b389, 0
26834e, a34b42, 0
f56056, 65b934, 0
836a9b, 73a594, 0
cd4256, d9cb4e, 0
b77d49, 9f9704, 0
5cccae, 0a5825, 0
5a209e, 26c9f9, 0
87e1d3, 20427d, 0
20fb03, 1e9211, 0
34f5f0, dad23f, 0
94c964, 97a506, 0
fe529f, 57d90f, 0
98cd37, e48d59, 0
3b5f53, fdc937, 0
5259ef, a24635, 0
f7ce0a, e406f7, 0
142348, 25ed74, 0
bcd7c0, c780d4, 0
2e0c5e, ae3536, 0
41510f, 45baf7, 0
4ce765, a0456b, 0
4d63d5, 5f00b8, 0
46ef40, e4b3d5, 0
1489c0, 5b0173, 0
76b536, 970f1c, 0
c2b4ed, 6fabb4, 0
1bf7c2, ffd198, 0
57f196, bc2a3a, 0
dec17f, a07742, 0
02061d, 389bc4, 0
92ef65, d4c76e, 0
edc57b, eb624f, 0
1b34e4, 973d2d, 0
95b126, 800d27, 1
8a56e6, 1fb181, 0
dadd5e, 9d8897, 0
558a09, 57ad8f, 0
7cea2b, efaedc, 0
f5e970, f41bc7, 0
cda52c, a66f07, 0
9645c4, 027c5b, 0
c9db3b, 5400df, 0
e28044, e40b4e, 0
9826c9, d32190, 0
a453d2, 14b10e, 0
fac3a9, 1c01af, 0
3e4245, a533b1, 0
929117, b5043d, 0
efa0db, 7983c1, 0
a68d2b, e3f589, 0
758910, d4fe9d, 0
180361, 612186, 0
acab18, b5e4af, 0
18443b, feb358, 0
1f3ae6, 293391, 0
3d5d20, ddbfed, 0
b85054, 3fefc7, 0
9c8168, 219a0d, 0
c5acc0, c22fb4, 0
81076c, 2d9fa0, 0
0c3c06, e8d2e2, 0
cfd511, 6fda4a, 0
9a0878, 33270c, 0
6631f6, f99f89, 0
02c495, 39c0f3, 0
2e7faf, 0a7fa8, 0
9e6e93, 5fae20, 0
a11077, 888f8f, 0
d89492, 5312e1, 0
11eadc, df38dd, 1
43d634, b335a4, 0
540418, decd92, 0
ee179d, 92dd5f, 0
b1b759, 7b7ba3, 0
381dff, e6d3e8, 0
3d75d1, 2e6c8d, 0
eb94ab, 1810fa, 0
ddea43, 3248b8, 0
dab0e3, 33f6c4, 0
da844c, 2361ce, 0
a7f864, 83bc6d, 0
b72609, ada5c7, 0
0d288c, 4f1218, 0
2ce255, 4720a9, 0
075548, e7bffc, 0
392014, a4384b, 0
75151c, ce6a81, 0
61bc98, f89c44, 0
0780bd, 476c07, 0
7bfc5b, bd6b74, 0
000e24, 62145e, 0
84d512, 4a92bc, 0
098efe, 1a0640, 0
3457bf, 1ce165, 0
7c11a1, 3dc209, 0
441fa2, 1e7215, 0
0e0434, 873f75, 0
9ff6ba, 7e567b, 0
158637, 6149f1, 0
17c80d, e9d08d, 0
9f7b74, 278b6c, 0
0286a8, 9d93c3, 0
4c6780, 5cb3a9, 0
ee7786, cb735f, 0
78d4a6, c37076, 0
9c3048, 5f8f61, 0
e7a405, 64bfca, 0
969391, ced5ac, 0
fe33de, 9db147, 0
e82396, 76815e, 0
7aa996, 11c8f9, 0
281ced, 9c7a84, 0
f1da3d, 9fa8bf, 0
c4cf57, 5f8262, 0
96c7dc, 5031a9, 0
1a4b33, 9548db, 0
3b7c95, 6a70e4, 0
1d81d5, 9d22fa, 0
2fbfd6, 8e9885, 0
ae6d4f, 5e6afb, 1
a11c72, abf30b, 0
36dd3f, 23d006, 0
acee14, 7341bb, 0
31eaae, 65c0a5, 0
49a72e, a255f6, 0
753b9b, dcfd0c, 0
81356f, 6f8ca8, 0
929a4a, ff8953, 0
90d596, ce7421, 0
16ff49, cf26a4, 0
e933c8, 64e8a1, 0
e5cd31, 92062a, 0
3c7b9d, 521b77, 0
f368f3, 00e70f, 0
bef85d, 18aaed, 0
688e66, 0fd205, 0
547f1a, bbc9fc, 0
32613d, ce89a5, 0
e4a9af, 4c1d15, 0
cb126c, e6b322, 0
931a19, 2d3a42, 0
0de45e, 7368fe, 0
544d3f, 8f8441, 0
2645ce, f4fee9, 1
981031, 8c168c, 0
f777e5, 4e7a59, 0
fa8766, 88f9e5, 0
062f2a, 34ac16, 0
5fd22a, 590b7f, 0
92d00c, 62625c, 0
9d641f, 5e5285, 0
7e8dfa, 9ad70f, 0
40be36, 32a863, 0
737e69, edbc00, 0
714ede, 240b53, 0
58f6d7, 887c77, 0
18523e, 954577, 0
8bca3d, f5e4f7, 0
7cb09d, ba6e60, 0
d442b5, a613e1, 0
3617af, d277ed, 0
9a8439, 09a1f0, 0
532248, 0203c4, 0
287b64, 6f498b, 0
a623c7, 42410c, 0
41ec86, 76873d, 0
59d56a, 698b86, 0
842549, b1a8b1, 0
dd6df2, e5e3ef, 0
1ceda0, e2f711, 0
7389cf, bcf22f, 0
b32caa, 7be57c, 0
942b02, 5a1fd4, 0
0c8bf6, 09b541, 0
7ffe40, a2057c, 0
7a2c9b, 473e85, 0
446df9, 10ec7e, 0
c350e6, 2466ca, 0
30b784, e83bca, 0
fcb8d5, 87e9fb, 0
02611f, ab0050, 1
2fffe6, 2676f3, 0
650d9d, 2f2fe9, 0
f0ae0d, c9c039, 0
7dd5e6, 0cc973, 1
0df5b5, 2f0ac5, 0
7de8fb, a33cc2, 0
86c067, c3b13f, 0
09c880, e3dcb6, 0
9e469a, 5fc6a0, 0
cc9aa1, 0b2e1f, 0
8a054f, 8cdeca, 0
26204c, 789363, 0
59bf4c, 494b69, 0
55b025, 16e227, 0
4154f2, 12cc61, 0
e5254c, 670025, 0
a77994, 407aed, 0
011689, df42f4, 0
ed8ec6, 620c9a, 0
132e50, 9ea7d6, 0
9a20c7, d8e60a, 0
8c25e4, 2f1f4e, 0
951da8, 175c71, 0
9130dd, d6c6c5, 0
3373e2, 61e283, 0
6bff14, 541b49, 0
765989, c66271, 0
8404da, 6f1abd, 0
fca9a2, 6ff278, 0
5fbde5, b0b257, 0
adc126, 4c60c6, 0
f79cf8, 0406e8, 0
78d991, 838136, 0
e81587, 692903, 0
a7dea7, b638b3, 0
bcf9c5, 181a29, 0
fbd2ff, b69f68, 0
780ec6, 743ec5, 0
307b83, f1930a, 0
c4a885, 7e3975, 0
7e1df8, 5e9e35, 0
880ce2, 3d776b, 0
16dc6a, 77d927, 0
46487f, ef1518, 0
9ce6c4, aa8856, 0
d559f0, f97795, 0
6a8a0d, e59b76, 1
056f22, c7c29f, 0
ef7c5f, 3ad6be, 0
d97ffa, 64e3f3, 0
6e88ac, 9afa8a, 0
c73d19, 511ef4, 0
5bf318, 3d86ea, 0
086886, 6a9a27, 0
9ee29c, ab99e4, 0
771a4a, 3e75d4, 0
da4d35, 6cf958, 0
0aa74f, 9df4da, 0
17453a, a68bd5, 0
404f47, 1017cf, 0
909483, 5f7eab, 0
1364b8, 2f6489, 0
c68c33, 8e3bd2, 0
f11475, c62357, 0
b1d960, 2e5c79, 0
dfc34e, e342ed, 0
0154cd, c2c399, 0
3b7e38, 7d6b2f, 0
fe6d39, c6fde7, 0
627b3f, 93720f, 0
6d35a6, 75d120, 0
77d3cf, 105d6e, 0
4adbb5, dfaa3c, 0
370f9c, 6ef44d, 0
1c7b94, 346a67, 0
882280, aba1c8, 0
8d904c, 7362a2, 1
37ee94, 26b7b8, 0
8fe4a0, 0c451f, 0
dd9477, a732f3, 0
7c8204, f74a76, 0
d8315e, 303a5c, 0
b364db, 23840b, 0
2c683c, 962d3b, 0
4a7f6b, e67bf3, 0
385412, 810072, 0
b9e35c, 3c2c55, 0
