real_A1, imag_A1, tlast
4c0ade, 9abe19, 0
b839b0, 58d920, 0
fbf422, 487fc4, 0
395ad4, d6bcc2, 0
4d602d, b2855c, 0
99b3de, 9126ab, 0
2950ee, ca3349, 0
466e38, 8128f2, 0
386631, 4dd7e1, 0
785063, 0e6110, 0
f0bb14, 942e25, 0
718ff8, 8fd805, 0
5b511f, f257e2, 0
99e6e9, 8f2fbb, 0
7a4f8f, 4cc4b7, 0
e38ab4, 05a683, 0
851673, 5edcc5, 0
ab1cf0, 300752, 0
549ef3, a2bc25, 0
187c97, 655872, 0
2ccf0b, fc4b6e, 0
da68a2, c548e2, 0
b6f294, 57c596, 0
ffd1c7, 82981b, 0
30b448, 3f9c64, 0
b1a1fc, 249f16, 0
8cd64a, 26e6e6, 0
030bc6, 8ab51e, 0
705e88, 9ddb0e, 0
83176a, 9e58bb, 0
2fa02e, 784f5b, 0
50ff7c, 91ef14, 0
b08a3b, ac3ea8, 0
0a2322, aecb11, 0
e40da1, a3737f, 0
cbc220, d6005b, 0
ff19c1, 9d4e84, 0
5ad341, 629a9a, 0
d51064, e14be5, 0
93049c, b2cb8a, 0
3d5d5e, c76a46, 1
9b7d88, 410edf, 0
2c7f22, 0cef78, 0
76e7ec, f167ef, 0
b4318d, 0ebc3d, 0
d40a8d, a3e0eb, 0
de8633, dbc55f, 0
ee7d43, 471369, 0
8a029e, 743498, 0
bf03ee, f412c7, 0
ea2163, 5bf73a, 0
d41bec, c5d193, 0
de9f2b, 907f20, 0
89d766, 8735c1, 0
76fc45, 64dc08, 0
f295ac, 870df0, 0
3656e2, 273ba9, 0
d1e04d, 345d31, 0
7d6829, 539b3e, 0
00c4a8, e09d94, 0
7395ce, 9c1f12, 0
1a0aaa, 46055a, 0
9f0074, d7a7c9, 0
70af02, 7f9016, 0
b04d57, c12345, 0
8354be, 517151, 0
e542d4, 46e189, 0
b6c4df, f07655, 0
db6b8e, 991dbd, 0
98f855, a724b9, 0
14462d, a5ca08, 0
1a06bb, 9a4e2d, 0
1cb1ad, 0ee1b1, 0
ab36d5, c4ec27, 0
5065aa, 541d50, 0
084755, 0aa0b3, 0
ca1cd8, 1cf816, 0
2ae16a, 4d8fc8, 0
781f79, 5b671c, 0
b794f1, 77d011, 0
48799a, 1aca8a, 0
702edf, 12ae72, 0
70ed17, c56e8a, 0
1434e9, db52e2, 0
ac0276, 8e5121, 0
1acd03, c945af, 0
3f082f, 1746fd, 0
1ac0ad, eaeca8, 0
361dfe, 0d3e43, 0
26194d, d023bb, 0
9cc224, 24a380, 0
b9c891, 489044, 0
185b1b, c6d4c1, 0
56a8c5, 099b29, 0
84c60d, f6304d, 0
165b92, ec2e5d, 0
85f934, 552a4d, 0
40e438, 0e6ba7, 0
317d84, 117533, 0
afddea, 19d514, 0
403cd4, ab3789, 0
bd7efc, 43db50, 0
bed983, 4074d8, 0
c3d576, 95b394, 0
b5d868, 70f58a, 0
e5d1eb, d8aadb, 0
53a550, 825498, 0
67dab1, 0190f9, 0
ab06de, fb925c, 0
53918c, 43ce84, 0
9b2314, feeddb, 0
ccc607, 9ccd9c, 0
6be431, bf72ff, 0
f59852, e10500, 0
647744, 732076, 0
10e3bd, 77385d, 0
3070c8, 2dbf7e, 0
462b1f, 703058, 0
cdf90a, ca2528, 0
6baa98, e3dc54, 0
c1b31d, b63d44, 0
2f24b1, e661eb, 0
8d97c7, 45fe49, 0
7d0257, 66142e, 0
604f08, f2094d, 0
e2ad7b, b16d22, 0
f0d274, 4262f2, 0
e96e49, 577e28, 0
3d94a2, 5fa7d2, 0
e1a6c2, 948229, 0
537a3b, c23d89, 0
5b19a2, fee8eb, 0
c4afd6, d13cd8, 0
b45df5, 1b5417, 0
ba0980, 07ecc3, 0
115f2b, 7a2274, 0
e3d9d7, 40bafe, 0
87a717, f380aa, 0
d8f243, de91ad, 0
3a564a, 607020, 0
a343f7, 10da18, 0
9811ec, ab5c1f, 0
f06cfd, 970f2c, 0
4a234c, ca58d2, 0
7d53e4, fda849, 0
23ac05, 8de91a, 0
dddc59, 173892, 0
2734f2, 980be8, 0
18ba2d, 027491, 0
6e4243, 39f1be, 0
4a0eb7, 161a37, 0
7a4f75, b20366, 0
f10650, 667008, 0
a5d54f, 91cfab, 0
074d89, 7d6463, 0
1c6463, 0f9aed, 0
dcf199, 449b10, 0
4020ef, 97f502, 0
ecb905, d3f8fe, 0
ae7474, cde382, 0
c1541e, 85f259, 0
fc5b1b, fafad5, 0
4fffbb, 173a63, 0
470fb9, 33eb08, 0
a0b4b5, c27eb9, 0
e50876, 2a8187, 0
811a85, 084475, 0
4209d7, ce34e8, 0
ef95d6, a0c9f3, 0
2c61e0, a314e1, 0
e9f819, 7fd2ae, 0
14e001, 65509b, 0
489025, b27bf9, 0
4a7b93, 6651fc, 0
5220aa, 36c95a, 0
aebb5c, cfeaba, 0
92122d, 030a47, 0
6d8f40, ca3cd1, 0
23e858, 4e5947, 0
03bcf2, f3387d, 0
5a5ff0, 61cee6, 0
a3eb6e, 2fe6ad, 0
8f30c9, 1431e6, 0
1a0631, ae2bdc, 0
fe5593, 822daa, 0
fd4b18, d94a28, 0
38df7f, 7b4ac5, 0
a61654, a70d0d, 0
548087, b1e511, 0
da5ec7, d0702d, 0
18d4cb, 06645c, 0
3e130b, 50939b, 0
de3c13, d985df, 0
15e667, 84ad1b, 0
e99a7a, e9337d, 0
acd128, c1dca2, 0
776f53, 045f23, 0
ac66d8, db7702, 0
9807b3, 5f55f7, 0
846dbf, 251cfc, 0
c0c979, 40105a, 0
901b1c, 227682, 0
d211fb, 640247, 0
033164, cf3cf9, 0
b46844, 1cad5d, 0
275d2c, 4e32af, 0
24ec22, 94faf0, 0
16dd95, 501bab, 0
ad7e37, e4df22, 0
02c7ca, 770a4c, 0
f40f61, 5d0dc2, 0
769b8e, f28875, 0
065031, 41a517, 0
0f040e, 30d8c0, 0
d82444, eff704, 0
e0a051, 79c1d1, 0
39093e, 6a0a37, 0
81569b, 6850a7, 0
ff7f9b, 6a610b, 0
3616ae, 11e59d, 0
ddd96d, f9e362, 0
41731e, a144dc, 0
737339, 811f8f, 0
475c21, 8bf1a4, 0
18a320, 20563f, 0
76ede6, 31488f, 0
6c411e, 338d1c, 0
c839e5, a55a7b, 0
4bd945, fe7d3e, 0
7e4dfc, d877c0, 0
87a868, b3c39a, 0
d9c22f, 730e4b, 0
335f51, cd1646, 0
ded957, 72a9f6, 0
a94ba8, 455d08, 0
678382, 525e63, 0
48bf44, 8f8328, 0
07cbc4, dd8fbc, 0
57f1c9, 03c115, 1
3d0acc, 467f6e, 0
958c94, f09d6e, 0
455f7f, 2ebe12, 0
3420e9, bafdb5, 0
def467, 2095f7, 0
5aaa45, 316664, 0
4f42a0, a60d4f, 0
b4a7c6, c2dfc8, 0
633c1d, 008f68, 0
49ac9b, 47cdc7, 0
4156a7, 1b7f97, 0
2c5c70, 8b035f, 1
668d42, 9433f9, 0
3509a2, 04c4cf, 0
91cb26, 752d28, 0
594744, 4e41fe, 0
95f6cc, 0f3062, 0
85b658, aef7d1, 0
f20aaf, ba873c, 0
8a15a5, 1706fe, 0
2cfb45, 011c6a, 0
6ad4b2, fbd18c, 0
355e59, a0e04d, 0
f0b382, fc9463, 0
bf04b0, a53f24, 0
008242, 1f48db, 0
1cb8d3, a106fe, 0
3f8403, 3852a3, 0
3bad80, f4348e, 0
d2eb4a, 4d952a, 0
777d39, c07012, 0
c8d297, 08546d, 0
d668e7, 133203, 0
bc12fd, 74970b, 0
2b2ede, 2c2157, 0
d82b5d, 50fbf8, 0
78f41b, 4e649e, 0
e82eb4, c974f2, 0
830a9c, ed88a9, 0
18ea83, 1a4b55, 0
6be2e0, cb5903, 0
228f66, 9b2e57, 0
c060c3, 76b2c3, 0
2d31c6, 2e50a5, 0
d2a8ec, 5562ef, 0
021761, 0daf18, 0
dd1b7b, 3e0f45, 0
103f2a, d3358e, 0
6b3af2, cdbc9e, 0
9f55bb, ee53f5, 0
367b65, e90b42, 0
304b3b, 471421, 0
40c81c, 62e5a0, 0
fd26ea, f4205e, 0
f99ff0, 865116, 0
51f441, 4095a0, 0
2a71a0, b68bac, 0
ce7958, 48a3e6, 0
f27791, 0d97ae, 0
95758a, 6e1212, 0
f1ab5d, 510910, 0
a2cee0, cc6b35, 0
d82cb5, 23e707, 0
41295b, 576b2b, 0
9a4362, 8169b1, 0
fa8616, 04307c, 0
e13b28, f4634e, 0
d9a27d, e7c22d, 0
9f6d8c, ebd4c2, 0
f023b8, f75492, 0
9f9da7, e428ca, 0
9d1ef7, db1ee5, 0
08deee, 84891b, 0
9a5413, a5d8b5, 0
cb244a, 3deca5, 0
a57774, ba0d57, 0
e19d81, d7a4ec, 0
35e59a, 38957b, 0
8a14a1, dd4db5, 0
4813e7, 5cd6e6, 0
86c5db, 5e5a60, 0
5e229b, 185804, 0
0ecfd1, c06ce7, 0
0b2545, 492e33, 0
6efa5f, 4ab8b0, 0
3cc2de, cded8c, 0
3c3ef7, 55b872, 0
a4896a, 55c0ef, 0
2f8be9, 736b09, 0
7b4948, 6b53c1, 0
fc2195, 3f275b, 0
d5b087, 3912cb, 0
d58ebf, 65203e, 0
69dc8f, 15c8cf, 0
9fd516, 42a2b1, 0
18d29e, 10a2f2, 0
a8c6b2, 61f3b2, 0
c921fc, a25aea, 0
25e50a, 2e5696, 0
bf1349, 9331d9, 0
2bbd32, e88d3b, 0
3b10a9, ad071d, 0
ca0dec, f35b3b, 0
d57c41, 15ed4b, 0
27f559, 28bc6f, 0
150fbf, 807d76, 0
f506dc, 9a877e, 0
86a8e7, d6f668, 0
232923, fcb64b, 0
245408, 6d409a, 0
1b3617, e6b797, 0
da23a8, 341a89, 0
629758, e89763, 0
85bbc5, d375f9, 0
94dc2a, 0e0e38, 0
4c92d3, e0a576, 0
da9e80, 424398, 0
2af560, 164ecf, 0
4d31a3, 5e230a, 0
9bd519, b7fadc, 0
d7c650, 68142a, 0
2bd6f4, 2029da, 0
1f36bc, 5d7707, 0
f3cb92, 6259be, 0
16ce11, c5352f, 0
4d75fa, bde941, 0
69c98e, ce0652, 0
1ba6bb, fc2cc9, 0
d89379, 83ace7, 0
f77537, 056822, 0
803138, 0c1999, 0
18243f, b69113, 0
d17ad8, 52a061, 0
549d13, c254a5, 0
571a39, e5b1d8, 0
6c99a7, aa55ff, 0
a5e394, 89a977, 0
794add, 0a5619, 0
30db71, d3eb31, 0
5bf287, 11aabe, 0
4f6cdc, 58a856, 0
18c13a, 6a67a3, 0
352421, 94bcd9, 0
f8c08b, 466221, 0
0b8cb0, 73d8f9, 0
9bdb1f, 573a37, 0
a888fa, 13de16, 0
d96861, 5f06d5, 0
e5b8fa, 63267b, 0
f4192c, 7d2219, 0
a40ffd, eb0cda, 0
dcdf59, 114151, 0
31eb3b, e83aaf, 0
f96bb4, 4dfa75, 0
21c06e, 450553, 0
fc9eea, 51854c, 0
fe91ee, 94e8cf, 0
756364, bfa7c2, 0
40e945, 64d7a2, 0
2fd716, c4843b, 0
930053, e0e586, 0
981d6a, 9f04e1, 0
55d710, ff241f, 0
90a773, 48836f, 0
33ef43, de3bb0, 0
55c943, 0e04e8, 0
50ea6a, f1ffa7, 0
790a92, ade098, 0
d27080, ede5c2, 0
7f94a3, 7d2cf2, 0
47ceea, 191bd8, 0
13406f, 2f30b6, 0
bb375d, 995b0c, 0
f94576, c0b004, 0
a2b54c, ee8a07, 0
c1603a, e7b971, 0
63282d, 64e65a, 0
8b1ee7, d4e8b3, 0
6aab31, c942df, 0
420d45, 40281c, 0
efcba5, ba14ac, 0
b79157, 8e3884, 0
f175a6, 430e1b, 0
749e67, 996ac3, 0
62f5e2, d670a2, 0
fb3083, 9d8f64, 0
8db898, 125495, 0
e19c10, 6fc637, 0
4a89b0, c2ae7b, 0
8584f0, 506d8a, 0
181bbb, b1aace, 0
0f4aad, de08b1, 0
db4d9b, 73857f, 0
9e7483, bc0c7b, 0
68efd7, 508607, 0
107963, ea4286, 0
39daa1, feb299, 0
5e47fc, ef1f8b, 0
105b75, f90e08, 0
9af8ab, 63b784, 0
2020e3, ddfcbf, 0
908e78, ac3828, 0
8a56bf, e1dec7, 0
e8863d, 12c378, 0
ed4ac9, f68636, 0
6eca98, ec0627, 0
bc3a51, 3ed724, 0
9c3b77, a65d7c, 0
41c3ac, 57d45c, 0
1839c4, 3d984b, 0
1998b6, 049fa6, 0
aa4739, 94ae4c, 0
36ed67, b5e557, 0
794a9f, 581283, 0
e4c339, cea110, 0
ae67ba, e02ebd, 0
376b01, 98fae3, 0
174593, 189a26, 0
0f3957, 344d97, 0
466c8f, 6851fe, 0
6fcd19, 7ab8af, 0
30b4d0, 5ef63f, 0
85c7e0, 38c430, 0
1e87e9, 5bf7a4, 0
56b0ee, 34c3db, 0
b8ba16, 9b125b, 0
824290, 45e2bd, 0
aad9d5, a28144, 0
9ba581, f4297e, 0
3c1f0e, 712789, 0
43c7b2, c18c6a, 0
5cfd06, a1f199, 0
3fe082, 2cf892, 0
8b6a36, 0e62f5, 0
66e435, 89aab9, 0
439f48, fa0dfb, 0
2b0514, 11de9d, 0
e374a6, 063228, 0
fb8e74, 904ea8, 0
7cef25, d71ff3, 0
48bc8b, 281be7, 0
5af195, 8b61c5, 0
e3b266, 2ae900, 0
ec4064, ff86f3, 0
4b6048, 256809, 0
f4118c, 45255e, 0
4f7f70, 17aa64, 0
3a7b1c, d8bf9b, 0
ee1c20, 87889b, 0
3c5ddc, bf306c, 0
59dc62, 9aa8ed, 0
ce9ade, 541c4a, 0
1af93a, 1496ed, 0
6ac8f3, 166b6a, 0
664b85, 53c3cd, 0
ece346, 4f1e8b, 0
aa4bc6, 17ab78, 0
5982ba, fa78ca, 0
229faf, 751331, 0
416ea2, abe11f, 0
2a00b7, 74ab53, 0
d815a3, fb4184, 0
d1b09a, 4d447a, 0
6cabf2, 53b715, 0
94b4a6, c0a505, 0
bb15f3, a6b25f, 0
465958, 5ca947, 0
407085, 9d8e30, 0
495e69, d8ec57, 0
2440f9, 5b305d, 0
1ecaa3, 3db40a, 0
8f291a, eb46b5, 0
28e3c9, d33123, 0
a6bb4d, 3c642e, 0
272190, a66636, 0
699171, 76b148, 1
397b91, 6dc416, 0
812176, 7788ca, 0
d1d6a6, e2d03b, 0
637528, 49a564, 0
9fcc6e, 119d3c, 0
30faa4, c1d1fc, 0
f44e82, 270f87, 0
f15b56, 71c290, 0
d17b56, 095ebb, 0
351825, 1a18db, 0
696fe8, 2bfeab, 0
39aa2b, 6002ce, 0
5c412b, 134589, 0
099f1b, c1c2ec, 0
72eb41, 80d4ff, 0
aed371, 7bacee, 0
9c43d7, 0d31b1, 0
667789, 8d96a5, 0
174e7f, baca05, 0
c69418, f41598, 0
f1eeea, 6dc99d, 0
824c0f, dfff19, 0
352468, e87a9a, 0
ba983c, b281fc, 0
f8e1b8, 8016ee, 0
a77e04, 4f5134, 0
183594, 318ff6, 0
c9fc2b, 2f8698, 0
edb35a, 5d414e, 0
bcd352, eba852, 0
643fdc, 559f7c, 0
8e60ac, 17cb92, 0
e0ca0f, 3d5af9, 0
f33606, dca4b2, 0
b62af5, 188cc3, 0
8be8fd, 331dc2, 0
d45c7b, dc7ef1, 0
af4bc6, 4f2cb0, 0
a0f12d, 1b422d, 0
720c34, 6c8914, 0
11675f, 8427ce, 0
4726d3, d35902, 0
54ba86, 9bee69, 0
9274a2, 518b66, 0
a578e9, 1ce65d, 0
e15d9b, c41b1c, 0
3e504f, 7a6155, 0
9f7d28, 061bda, 0
01cbbd, dd8706, 0
1d917c, 13d2f3, 0
3939a0, 5b1101, 0
29a24a, 8d2c0f, 0
51d735, 53c853, 0
eae22d, 6e58dc, 0
1e8a1e, 7042ed, 0
3c73d7, d24ee8, 0
bdd56b, 747b95, 0
e00f63, 77e10d, 0
581816, 324de0, 0
7abc74, 21b195, 0
d30e5c, afc4bf, 0
e737fc, 578011, 0
0b0cbf, 685cfa, 0
34774e, b187df, 0
7ca129, 78406c, 0
68314a, c036dd, 0
f3ac0b, 0d9b5a, 0
d26f72, 1a9b0f, 0
d1f3fa, 0b9166, 0
cbbc74, 61f7e6, 0
860b23, ba5917, 0
7667c6, 7e0c2e, 0
3f49a1, 1c3f08, 0
f53794, f171e0, 0
a9affd, 061399, 0
65d61d, da6b8b, 0
689787, 2047bd, 0
eebf44, ae76e7, 0
17693d, 29ba9b, 0
4f5acf, bd3d46, 0
7655c7, 239fbb, 0
c39c8d, 094ee1, 0
1c8f37, 925455, 0
08da56, 84269c, 0
27638b, a02a4a, 0
d13114, 024e97, 0
e1ef3f, 11a9be, 0
b3767e, 0a3558, 0
3fdab0, 3422e2, 0
606973, d9b8a4, 0
de43c5, e989ca, 0
235907, fe96ee, 0
eb478a, 75515d, 0
20512d, 961667, 0
2c32be, b1cc00, 0
8ed02d, 5c2692, 0
b31b6e, 076615, 0
e01d3e, 1dac28, 0
7e509c, c7240f, 0
475d00, 338e70, 0
732dd1, 7e5a9a, 0
1efead, 946d51, 0
9c4772, 8dea8e, 0
a0d336, fe7242, 0
e318e2, fb4c47, 0
22b66c, c0c287, 0
44f5db, b6c958, 0
58c9f4, 690279, 0
a0f1ad, 1cea7a, 0
647ace, 5845a2, 0
545bce, d74cdc, 0
929bb8, 19a017, 0
5242a0, bcf71c, 0
dcedf4, 97b7ba, 0
808154, e10b6a, 0
14ad05, 8d31d3, 0
6bf93c, 902a0b, 0
55d979, 07abf6, 0
37a2f1, a86cce, 0
1f3ac0, a4c56e, 0
9c1146, b3a92e, 0
f024ea, 1da8d8, 0
ed03f5, ed3b22, 0
bd9b12, 88108a, 0
f5befa, bd4564, 0
2382a0, 8cb74e, 0
8e3313, fe2bdd, 0
afba7e, 2e91d3, 0
f47d0b, cc48f5, 0
704046, acb160, 0
37123e, 1c4323, 0
58de50, 5006c8, 0
813a3a, e735dd, 0
9a3a91, 6adff1, 0
3b054f, 2d847c, 0
2a3bf2, d05423, 0
51e9af, b27ad6, 0
15f9ad, 247565, 0
bbe6dd, e646ee, 0
864323, 1ca745, 0
d88779, 80fca5, 0
9578d9, 12502b, 0
a718c2, 665b67, 0
f64249, 3a90d3, 0
446c26, fb784d, 0
d1d885, a714b7, 0
fd9783, 468695, 0
1e0879, 2a6207, 0
158973, 2f5eff, 0
ae4b22, a871a6, 0
224623, 8b9dc2, 0
5210ea, 3d1f1e, 0
37194c, 766f60, 0
3cd619, e6091e, 0
65aeb6, 704eb4, 0
a693be, bd4abb, 0
bdba52, 4212ae, 0
51e4c6, b7bdf8, 0
389c7b, 4db6bd, 0
977c9c, cb2357, 0
e84a6c, f2e734, 0
ea99f1, 0a6089, 0
a9bcfc, 8f7d9b, 0
1afb63, 52a912, 0
1e85c9, da1aa7, 0
134ac2, 21b4d7, 0
c1b622, e36505, 0
b55b64, 85c049, 0
d6d40e, e60e22, 0
5b01a6, 82ac7a, 0
b11874, 15cd09, 0
16787d, 5f0aa7, 0
044093, ff5dc1, 0
640ece, 072ab0, 0
7efbf4, 79c54c, 0
9fe230, 81fc4a, 0
39d63e, 3ae3a6, 0
146315, 323eef, 0
f194df, b3fa8e, 0
ff78c8, 062b95, 0
21d902, 933400, 0
bd31ce, 691311, 0
757000, 129c4d, 0
25e2cb, 44bae2, 0
e7db5c, 4977d2, 0
25b541, f33b47, 0
30e285, a9041a, 0
d7587a, 09c457, 0
76d2ae, 32b2e5, 0
0618bf, 23a0e0, 0
225b32, 5ebac8, 0
6e9be0, 0eb231, 0
7bc39b, ca4478, 0
8c4c01, b8d989, 0
9052b3, e20b81, 0
f99e0f, 65ce0c, 0
7cdaac, 6f98bd, 0
4d9fc5, 1fed23, 0
65880a, d20c82, 0
e6fcaa, eb23ad, 0
88ce5b, 39f876, 0
4bc6c5, 3cea13, 0
9b6b12, 3754d6, 0
ba44b8, 806738, 0
acd09b, 0c38ac, 0
b7d1d6, a9aadf, 0
4a367b, 619c9b, 0
ad9178, c5cecb, 0
3282d3, 9833db, 0
fceaaf, a3770b, 0
7fb685, 2cdd65, 0
8c91cb, b4ee6f, 0
903714, 3d5002, 0
e59b3e, c3f843, 0
23634d, 996bcf, 0
77df2e, 3476f6, 0
55381d, 445c9b, 0
f0a40f, e962d7, 0
eef32b, 8fc648, 0
833808, 8ff2f4, 0
aba778, 604b37, 0
5f422f, 53dc9e, 0
73bb3e, 93c418, 0
371fa8, b14918, 0
229d4d, d1385b, 0
42abb5, b29547, 0
22bf88, 446628, 0
9f1132, fb611e, 0
82d88a, 0e88e9, 0
83592e, 3145a3, 0
4cb85b, eecd12, 0
302792, 40157d, 0
56a7cf, 30de53, 0
d0cbd8, 464ce2, 0
310979, 3a3b59, 0
5a911e, 64d04f, 0
65afa1, 3d10bc, 0
7bd51f, 2d34ff, 0
bdd3b2, 7b2f7a, 0
160ea7, bc3be0, 0
5b95c6, 5b179f, 0
b5d033, 4bc435, 0
e87921, 714d30, 0
0292e6, 5be2ae, 0
cb42c0, 2bac24, 0
0b1de5, c71344, 0
666c6a, 681f8b, 0
0a73dc, d3d1ef, 0
642d6c, 842f83, 0
a8076b, b62e07, 0
1c1230, e7ea03, 0
383de2, 17c8a1, 1
e38d07, b00dcf, 0
18f8e4, 786c2f, 0
1805f3, b13715, 0
75412d, 5ace68, 0
93b145, 2bd262, 0
e26f9e, 1ee646, 0
010dca, d64a9a, 0
287d6d, ba33de, 0
55c060, 9c33ef, 0
ae96e0, ad1d04, 0
93d54a, 1f4637, 0
33f288, 65b076, 0
2cfb13, d76d7b, 0
5c84d9, d9bfc4, 0
d12f52, 0bd0d0, 0
d8fa48, bf07f6, 0
9d946a, 0032c8, 0
c17dc0, 1b6b63, 0
d63148, d2496b, 0
3a6050, 2e048d, 0
38c9c2, 417ac3, 0
764f6e, 7cb02a, 0
4b4f0c, 613ba3, 0
8d0c54, d4e846, 0
e22f48, 37b153, 0
9ea640, 8da6bb, 0
ed56a6, 604afd, 0
456ef9, ac39c7, 0
5315fc, 8a50ce, 0
b16765, 0870e7, 0
d13d08, 28ad2b, 0
4c6e7c, 0db2da, 0
0a7009, 4a6a99, 0
18bf11, d71268, 0
562ed0, aa7502, 0
716658, d68061, 0
673004, 1deb76, 0
c45d7a, 3ea534, 0
3e32d6, 84b20f, 0
01c066, d0ccc5, 0
d57197, 79c3f5, 0
70af28, 810bf8, 0
49abe8, 26ac24, 0
bbf37f, cb6f81, 0
dc920c, 4fa7fd, 0
bcf25b, dd1b73, 0
b45922, cddbd8, 0
6b9392, f1c9a5, 0
2e51d9, 976871, 0
986e1b, c59daa, 0
d05503, 445d48, 0
752129, 07e9de, 0
9245ac, adb087, 0
1f0737, 1c3f14, 0
e0f5f0, 88d267, 0
6fcbbe, c31f6b, 0
8325fc, 000f72, 0
9cb9e5, 5dcebf, 0
f02247, a9d924, 0
5fc1f6, bc944a, 0
c6182d, 01e876, 0
421236, 35eaf3, 0
7c33e8, da9c99, 0
d869ae, 431f32, 0
096896, 9cbd5f, 0
20312a, 24079f, 0
76f01f, d7b162, 0
df0d96, 739bf1, 0
c39442, fb153d, 0
383691, 8ef8b1, 0
969e47, 27d555, 0
df69d4, 4c7227, 0
f1b3fe, df0a3c, 0
cfc5a3, 6b47a1, 0
bc331e, edf1bb, 0
22a552, b84235, 0
1a3110, ccfff1, 0
3224cb, bf9eaf, 0
a9a5d3, 31575e, 0
43ce1b, d7f901, 0
bc9976, b021ec, 0
258c58, a34730, 0
6097d8, b00148, 0
11c86d, e3742e, 0
b31b31, 4a9d14, 0
230d5f, 8aa7bb, 0
8cf590, dcbdfa, 0
05b8d9, e619b4, 0
84c0cb, 5249be, 0
993f74, c6a33f, 0
2c2fe6, 109162, 0
556257, bf9f0b, 0
abefc9, dd4f39, 0
c6cf5f, a4fa69, 0
d8b3b1, 7a6fd2, 0
76b6ab, fbe28d, 0
f60a06, 28bbaa, 0
fa7856, 959987, 0
f12eda, 971835, 0
c21585, 6fae21, 0
168bef, f35c1f, 0
3ca602, 2cfdfd, 0
2706b2, adfc29, 0
88b56d, 1db257, 0
0f0d75, c5f787, 0
c5616a, d630a8, 0
cbfb8c, 91d88f, 0
bc5b83, f34af3, 0
aec752, 3cd509, 0
f82974, fd4ccc, 0
e86ed6, c664ae, 0
9e91cc, abcf76, 0
ae015c, ef4bdf, 0
d0dcae, 8a0e83, 0
dd3ca7, fb00c9, 0
6d926e, b1e2d1, 0
7f58e9, bacb48, 0
f8aaa1, 186780, 0
7a8657, 2ffc84, 0
65fb57, 569363, 0
5a10e7, 6b35fa, 0
3a97ca, 604414, 0
ab5a35, 1c9674, 0
83910e, 302db1, 0
c236ec, 2869a4, 0
d7f36e, 34d5cd, 0
14ac68, fd0b34, 0
3f6aa3, eda30d, 0
4473d8, 9ea6fe, 0
fdb77e, 842c4d, 0
c86911, c5f278, 0
a49fe5, e56081, 0
3015bf, 344b7b, 0
922b1f, 3038d2, 0
cb1042, 713be0, 0
899345, 933d52, 0
9d5ec7, a046ea, 0
fa37ec, 2dae48, 0
b13d97, ec6dfc, 0
f2dfe1, 6cf32f, 0
e84e02, ccd029, 0
679f71, 833581, 0
33b2aa, 57b6fc, 0
b49df4, 27dea7, 1
3723ed, 9c9a2f, 0
17b0e7, e70832, 0
fb7f41, 9d291f, 0
e3aabc, c0a473, 0
a9253b, 1beadc, 0
812489, 73939b, 0
10f66e, 4ec955, 0
a55f49, 38ddca, 0
8f18ac, 49f0bd, 0
7f7ce4, 708c45, 0
850c10, 43a4e8, 0
be57fc, 2d27c9, 0
115f0e, ccbba1, 0
8259be, 15e8ca, 0
9aa87d, 2a830b, 0
c6339c, ccb7db, 0
ea2201, 6a4cc0, 0
bc2ac0, 1b9beb, 0
8bf585, bd4371, 0
6ecc95, e2a94f, 0
ce76ca, d1b3ed, 0
53dfcc, be9a89, 0
5ca312, ea7270, 0
ebf60c, 37f643, 0
bc4d41, 728599, 0
a89890, fc4b17, 0
3fd594, 36b6fe, 0
9190fe, e8b29e, 0
d8fca1, 50095f, 0
fbbde4, dee9e1, 0
fb896c, 4c385e, 0
fa9ed9, 46a126, 0
9eaad7, e55757, 0
7a7d15, fd0621, 0
a82ce4, 165493, 0
7f39be, 49338d, 0
d1b155, 682024, 0
b8faf0, 44e093, 0
9a44ee, 1da982, 0
c0c111, dc3110, 0
db9aa5, 09c711, 0
4fda9a, 96c262, 0
0bd0b3, 366b54, 0
0be554, 354938, 0
1fc3b3, 12aac9, 0
4ed777, af5849, 0
816790, b987f4, 0
726613, e5077e, 0
20fee8, fad080, 0
9f2edf, 1cc77f, 0
b49cd9, ca6a5e, 0
db7a77, 19637f, 0
76346d, 9c091a, 0
117b3d, 49566f, 0
324980, bd5854, 0
a10110, 4616fe, 0
dda770, 2d6c5e, 0
665837, 27af46, 0
a5a107, d7738f, 0
fe7b22, 33bcf2, 0
4456ee, 89a3f6, 0
cc8cb6, 16cfcc, 0
845d83, 7e6d93, 0
7d545c, bec070, 0
aeb6d9, 1c03b9, 0
dcd9f6, 5bb044, 0
6ad28e, 7a3a79, 0
93f0c6, cb654f, 0
51158e, 10d683, 0
ee26c7, 31c0c7, 0
385a7d, 4a34f8, 0
17166a, 89619f, 0
372399, 2b3452, 0
7626d2, f7be92, 0
904436, 6ba7b3, 0
27b48e, 713619, 0
1bc0d7, 9ef321, 0
cf9e22, 15e5ed, 0
cd759d, 515957, 0
d39902, dd78bd, 0
216dc8, cb3a8f, 0
2f1018, 0676cf, 0
0fafd0, 1fe7ec, 0
aaf253, 9f0f05, 0
8dad1b, 96ae0d, 0
bb09c2, fb21cc, 0
2608cd, a3955c, 0
0668b0, 5d833f, 0
309c47, 08ff0d, 0
528042, 26d61d, 0
1d92f2, 8660de, 0
e1de69, 288d94, 0
5b3682, 12c43d, 0
